customer_id,total_orders,total_gmv,total_days
574050,124,6212540.0,30
670222,66,2693040.0,29
665983,18,870950.0,11
657830,96,3461117.0,30
561089,281,17097666.0,31
580058,97,5837910.0,31
597042,148,8209755.0,31
664523,35,2508476.0,23
608406,118,6376390.0,31
599315,156,6882696.0,31
643954,108,6341910.0,29
559027,337,19373840.0,31
621415,111,5641990.0,29
576176,163,9814457.0,31
672488,95,4273740.0,31
639749,53,2075400.0,24
3645,102,10008829.0,27
566876,153,8164372.0,31
577720,222,11089872.0,31
549978,445,32163114.0,31
635478,34,2082500.0,20
677700,180,10747936.0,31
580341,213,11200310.0,31
648571,82,3385800.0,30
594345,127,9318534.0,31
668919,74,4491336.0,28
597555,175,11602125.0,30
678805,109,4432380.0,31
658467,33,1496600.0,23
632848,15,518090.0,12
609616,99,6742623.0,31
618189,100,5600060.0,30
635136,160,7882236.0,31
657490,43,2252350.0,25
668623,111,5407682.0,30
574023,168,8873452.0,31
581793,125,5685769.0,31
651008,36,1382300.0,23
672270,61,3375611.0,27
568285,184,9518845.0,31
631717,84,4329125.0,30
648839,110,5395301.0,27
652843,70,3815791.0,25
678339,108,4828700.0,31
587254,166,8097118.0,31
631180,59,2012500.0,26
687128,247,8552130.0,28
648591,47,2750150.0,25
670490,54,2582221.0,25
603118,222,11428968.0,31
594189,83,5347475.0,30
610183,97,5614190.0,31
629177,22,1167311.0,15
678571,72,3577751.0,30
553577,419,33134193.0,31
594084,91,5521680.0,31
